Route,Yield,Seats,Lcl_Percent,Lcl_Fare,Miles,market_share_seats,number_of_airline,number_of_LCC
MIA-PHX,9.229208925,146.5777778,49.7234607,181.5473928,1972,1,1,0
MIA-PHX,9.697510976,148.1318681,43.21889957,193.9933245,1972,1,1,0
MIA-PHX,8.593080465,148,43.15402166,170.4555468,1972,1,1,0
MIA-PHX,9.235465346,149.0706522,48.42837381,187.0987013,1972,1,1,0
MIA-PHX,10.34482759,146.3555556,48.94995512,205.9535309,1972,1,1,0
MIA-PHX,9.406351944,153.8681319,41.68105064,189.9937788,1972,1,1,0
MIA-PHX,9.457434506,155.6521739,40.80880298,188.0020282,1972,1,1,0
MIA-PHX,10.14601629,159.9347826,47.6727994,200.1588826,1972,1,1,0
MIA-PHX,10.62513895,159.1153846,46.68007139,206.9889039,1972,1,1,0
MIA-PHX,10.19908421,159.9835165,36.45094124,225,1972,1,1,0
MIA-PHX,9.889941931,156.3913043,34.89743711,200.9406902,1972,1,1,0
MIA-PHX,10.42208193,237.2391304,40.3370711,212.9530887,1972,1,1,0
MIA-PHX,11.15200041,300.7777778,41.26253765,239.89681,1972,1,1,0
MIA-PHX,10.52737185,173.0549451,33.9913359,233.4445706,1972,1,1,0
MIA-PHX,10.48987332,215.173913,35.34718207,226.476717,1972,1,1,0
MIA-PHX,11.08524508,216.6576087,45.43104391,225.6298996,1972,1,1,0
MIA-PHX,11.25553883,300,38.91098035,255.9184513,1972,1,1,0
MIA-PHX,10.98366231,302.543956,27.85303734,258.5586925,1972,1,1,0
MIA-PHX,10.24340771,253.4565217,25.31791792,248.8756387,1972,1,1,0
MIA-PHX,11.50912862,333.3695652,32.5429181,266.4800082,1972,1,1,0
MIA-PHX,12.42427799,328.1166667,33.41736359,275.5063393,1972,1,1,0
MIA-PHX,10.55415086,300.1098901,26.70388072,250.9474925,1972,1,1,0
MIA-PHX,9.624107203,248.2771739,17.65962547,269.5747881,1972,1,1,0
MIA-PHX,10.23377894,315.7717391,29.92578273,233.1265863,1972,1,1,0
MIA-PHX,10.13780818,373.0659341,35.25696301,223.4484858,1972,1,1,0
MIA-PHX,9.356600944,358.8516484,34.03587882,218.9026351,1972,1,1,0
MIA-PHX,9.837989449,315.5706522,32.74323958,224.9896961,1972,1,1,0
MIA-PHX,10.67808302,450.0326087,37.3279881,238.4760676,1972,1,1,0
MIA-PHX,11.22919896,487.2666667,41.65802875,259,1972,1,1,0
MIA-PHX,10.87526995,515.4065934,37.91299184,246.4920647,1972,1,1,0
MIA-PHX,9.604780104,497.6304348,33.74079248,208.9375091,1972,1,1,0
MIA-PHX,10.42684564,533.375,39.28298403,226.591308,1972,1,1,0
MIA-PHX,11.10181218,535.7111111,38.49210838,246.490967,1972,1,1,0
MIA-PHX,10.92826882,523.1923077,37.86129778,249.0021845,1972,1,1,0
MIA-PHX,9.859537882,527.0923913,36.67128704,220.9400746,1972,1,1,0
MIA-PHX,11.53861201,514.0054348,42.93604484,255.0828575,1972,1,1,0
MIA-PHX,11.71399594,483.3277778,43.34566465,267.0180839,1972,1,1,0
MIA-PHX,10.67466564,512.1153846,38.76163298,224.5132194,1972,1,1,0
MIA-PHX,9.659944273,533.6467391,34.96645585,208.4941011,1972,1,1,0
MIA-PHX,11.00921407,561.076087,42.18385504,236.5889888,1972,1,1,0
MIA-PHX,10.24355183,651.4450549,42.08198375,230.9982947,1972,1,1,0
MIA-PHX,6.898689817,307.0934066,50.28711532,147.6962158,1972,1,1,0
MIA-PHX,6.923283145,356.6902174,46.79085656,156.2635718,1972,1,1,0
MIA-PHX,7.703418308,415.0326087,46.54462597,168.5442955,1972,1,1,0
MIA-PHX,7.421551624,448.3555556,51.08639393,164.352998,1972,1,1,0
MIA-PHX,8.23806599,583.3571429,49.0123101,182,1972,1,1,0
MIA-PHX,8.869218274,519.7065217,45.88818265,194.4504922,1972,1,1,0
MIA-PHX,9.868373909,539.2934783,52.12035922,211.6802124,1972,1,1,0
MIA-PHX,10.94968466,570.6666667,52.8106408,241.5361093,1972,1,1,0
MIA-PHX,13.79436027,616.3461538,47.85374761,308.0330461,1972,1,1,0
MIA-PHX,12.16332002,674.5434783,41.43435904,273.5870807,1972,1,1,0
MIA-PHX,14.14807302,749.5380435,45.62474836,319.9280086,1972,1,1,0
MIA-PHX,14.52835476,703.5166667,44.68714801,345.9986494,1972,1,1,0
MIA-PHX,14.04626495,623.956044,45.46181406,323.9846896,1972,1,1,0
MIA-PHX,11.45840039,764.9673913,38.47019859,274.9798279,1972,1,1,0
MIA-PHX,12.70166812,906.7173913,43.2922917,311.0462092,1972,1,1,0
MIA-PHX,13.10825746,911.7747253,43.25889769,328.5154888,1972,1,1,0
ORD-PHL,22.49138697,1001.873626,39.64938828,225.5251891,678,0.324478469,3,0
ORD-PHL,20.79867262,935.2417582,40.7588507,210.0300007,678,0.330393936,3,0
ORD-PHL,22.78425253,935.7336957,45.8317069,226.0455357,678,0.31496848,3,0
ORD-PHL,21.60539603,938.9184783,45.73842643,197.5462447,678,0.310411928,3,0
ORD-PHL,24.31983686,892.65,45.59633948,234.6393826,678,0.30451955,3,0
ORD-PHL,21.08089981,975.5659341,46.43504666,196.5536245,678,0.315138833,3,0
ORD-PHL,18.78929723,914.3478261,44.65798465,177.6809413,678,0.324916231,3,0
ORD-PHL,16.80948033,825.5543478,50.18223744,142.5475851,678,0.308504999,3,0
ORD-PHL,17.7702999,807.9333333,44.83312756,157.0347333,678,0.304568273,3,0
ORD-PHL,16.89014688,1030.576923,47.75984398,145.0303917,678,0.329678539,3,0
ORD-PHL,16.58706873,1011.913043,48.02678731,140.920652,678,0.293218519,3,0
ORD-PHL,16.88464415,936.2391304,48.72382975,147.4690423,678,0.293043558,3,0
ORD-PHL,17.77246293,723.9388889,49.63615641,156.0054026,678,0.277129957,3,0
ORD-PHL,17.9956724,801.1373626,52.47464798,154.5159883,678,0.291284848,3,0
ORD-PHL,17.24718216,822.5815217,50.29645609,150.4519213,678,0.293509647,3,0
ORD-PHL,17.84660767,872.1413043,44.32516997,162.5129631,678,0.305125997,3,0
ORD-PHL,16.81415929,833.5989011,43.50472236,146,678,0.312606244,3,0
ORD-PHL,12.98136725,933.2197802,42.88342024,103,678,0.306246236,3,0
ORD-PHL,11.42989392,965.951087,47.99470583,87.98936162,678,0.305530964,3,0
ORD-PHL,11.35910202,1022.961957,48.6430986,86.50735586,678,0.33135929,3,0
ORD-PHL,11.50886122,919.7722222,49.02831862,85.0300791,678,0.329508024,3,0
ORD-PHL,12.60984349,1014.626374,52.37006897,95.49473884,678,0.340451657,3,0
ORD-PHL,12.24188791,969.7391304,52.34223358,91.01646218,678,0.335076017,3,0
ORD-PHL,13.20158249,838.9130435,52.56182842,99.01345851,678,0.301601599,3,0
ORD-PHL,13.05743699,599.1555556,53.1229047,94.52942277,678,0.254652783,3,0
ORD-PHL,14.67439936,664.8791209,53.25945293,111,678,0.271312302,3,0
ORD-PHL,14.4516531,686.6521739,55.12767299,109.508896,678,0.280936752,3,0
ORD-PHL,13.26589087,736.5434783,58.70256485,94.97137005,678,0.294828258,3,0
ORD-PHL,14.23083213,704.8444444,55.03532468,102.4850419,678,0.411099878,2,0
ORD-PHL,15.11691204,709.956044,52.00481129,115,678,0.391613224,2,0
ORD-PHL,15.55436339,668.0434783,53.91871791,118.4861946,678,0.375729788,2,0
ORD-PHL,15.03786765,712.5652174,52.85610685,116.9783713,678,0.402945443,2,0
ORD-PHL,15.78026739,562.8351648,52.93545929,120.9951065,678,0.377196471,2,0
ORD-PHL,16.22418879,613.0054945,51.90247337,126,678,0.373347299,2,0
ORD-PHL,16.44457037,639.6086957,52.35129816,128.4903119,678,0.391617141,2,0
ORD-PHL,15.19194643,315.1413043,45.21076691,122.6921235,678,0.193891608,2,0
ORD-PHL,12.92859817,319.9944444,45.08263702,103.0218091,678,0.205139255,2,0
ORD-PHL,14.19438148,337.6153846,52.66472672,107.7144077,678,0.200658346,2,0
ORD-PHL,15.70011669,339.4130435,53.45773053,120.6207499,678,0.201206232,2,0
ORD-PHL,16.22259157,304.1847826,51.03276713,125.7445854,678,0.203265614,2,0
ORD-PHL,16.54865989,272.3166667,47.28827641,133.8741658,678,0.21207362,2,0
ORD-PHL,18.57818857,278.4285714,47.10918108,152.1346002,678,0.201482271,2,0
ORD-PHL,19.68284194,285.9402174,52.99316397,152.9558652,678,0.201549942,2,0
ORD-PHL,18.58708237,282.3070652,54.92651238,144.0832646,678,0.207554671,2,0
ORD-PHL,19.13621072,263.0222222,44.23190895,157.1649193,678,0.214554386,2,0
ORD-PHL,21.05785711,276.7005495,46.93234738,180.7635436,678,0.222801057,2,0
ORD-PHL,21.09939898,279.2527174,45.48241161,177.7652305,678,0.208254806,2,0
ORD-PHL,20.97886277,249.1793478,47.21577985,171.9357496,678,0.210106407,2,0
ORD-PHL,20.95824457,278.206044,43.2334674,175.4643968,678,0.126906091,3,0
ORD-PHL,23.15772858,280.7802198,46.34045608,191.0537987,678,0.122907823,3,0
ORD-PHL,20.77976643,263.0163043,46.42544404,162.0786745,678,0.11220676,3,0
ORD-PHL,20.16643159,243.8043478,48.4141982,160.6883082,678,0.113103462,3,0
ORD-PHL,20.87611941,234.9333333,46.692073,166.3746553,678,0.108480559,3,0
ORD-PHL,21.75995476,268.5604396,46.86030376,177.9544776,678,0.11945792,3,0
ORD-PHL,22.43666687,278.9048913,45.41666424,191.7920898,678,0.118346286,3,0
ORD-PHL,21.73695689,193.2699275,44.08373356,186.1397603,678,0.083562831,3,0
ORD-PHL,23.52849498,151.262963,45.69869233,200.2950577,678,0.078206653,3,0
ORD-PHL,25.34328038,235.2307692,41.15399915,209.2036687,678,0.105870977,3,0
ORD-PHL,24.71209103,476.2391304,43.76683224,205.9616182,678,0.216941264,3,0
ORD-PHL,23.15771903,232.5733696,44.28396385,187.1153349,678,0.101011925,3,0
ORD-PHL,23.16267297,218.9333333,39.53135868,192.7568829,678,0.102481419,4,1
ORD-PHL,21.75569247,564.2857143,37.66063376,191.0186936,678,0.23377729,5,2
ORD-PHL,19.32304509,1491.336957,53.41925335,140.0204914,678,0.580904659,4,2
ORD-PHL,18.80559654,1474.831522,54.88984228,132.0025927,678,0.574054996,4,2
ORD-PHL,19.16678362,613.2664835,51.67104868,133.3880184,678,0.31356087,3,1
ORD-PHL,21.09104183,1460.082418,61.48125875,151.4986318,678,0.624975011,4,2
ORD-PHL,20.50146893,1473.032609,59.81732579,149.499939,678,0.600587651,3,1
ORD-PHL,20.94354426,1415.092391,59.10986447,155.9972301,678,0.641371632,3,1
ORD-PHL,24.11398153,1276.122222,53.29753264,199.9855896,678,0.679031214,2,0
ORD-PHL,26.54574641,1504.587912,57.97460546,212.4768541,678,0.668656753,2,0
ORD-PHL,24.26482677,1526.266304,55.04312417,193.0177435,678,0.640922473,2,0
ORD-PHL,25.22437562,1394.217391,54.6919229,205.5265834,678,0.631011913,2,0
ORD-PHL,26.18108123,1147.944444,50.33585814,229.5094487,678,0.641921384,2,0
ORD-PHL,26.18223926,1514.340659,52.78100247,223.5155822,678,0.66674408,2,0
ORD-PHL,24.71103806,1561.592391,51.16474879,210.540838,678,0.665418427,2,0
ORD-PHL,24.71499845,1578.847826,54.11405942,205.0812274,678,0.66910039,2,0
ORD-PHL,24.93191772,1345.711111,49.98304926,221.0768043,678,0.660729337,2,0
ORD-PHL,25.74329812,1465.049451,54.41943355,215.5553857,678,0.63943433,2,0
ORD-PHL,24.86008235,1376.706522,56.83373442,198.5627713,678,0.599478887,2,0
ORD-PHL,23.01536818,1433.880435,59.02786469,179.0441962,678,0.626478731,2,0
ORD-PHL,23.67968418,1217.851648,52.85970973,198.5675622,678,0.681560724,2,0
ORD-PHL,13.79218703,525.3791209,42.37340369,115.5330843,678,0.764896927,2,0
ORD-PHL,9.660404004,1151.130435,47.90536694,63.99507829,678,0.737598334,3,1
ORD-PHL,11.64520236,934.6684783,46.47911283,96.56829198,678,0.741925186,2,0
ORD-PHL,14.9784782,352.1166667,40.98031854,121.5491803,678,0.378389512,2,0
ORD-PHL,20.85444549,437.1758242,57.18372021,171.7440351,678,0.398074816,2,0
ORD-PHL,22.16702732,537.25,59.3789271,177.0204349,678,0.362442437,2,0
ORD-PHL,19.30837638,533.4891304,59.34587915,147.7429129,678,0.332807822,2,0
ORD-PHL,18.44146079,1182.366667,52.50715216,146.0662083,678,0.733240541,2,0
ORD-PHL,24.85322811,1195.21978,55.24036816,191.0039093,678,0.621491202,2,0
ORD-PHL,24.04282766,1247.23913,55.50279511,179.0103716,678,0.631013396,2,0
ORD-PHL,25.51988585,1032.940217,60.13538748,191.537239,678,0.618724404,2,0
ORD-PHL,23.23104086,1016.566667,57.48939228,173.5451994,678,0.654383549,2,0
ORD-PHL,27.0651796,1148.615385,63.17296756,202.0076708,678,0.624452609,2,0
ORD-PHL,25.15080707,1278.646739,62.06816603,184.5374532,678,0.623054535,2,0
ORD-PHL,25.82262813,971.3206522,60.40214429,198.5903218,678,0.61256435,2,0
ORD-PHL,25.29591342,875.043956,55.37332148,203.0209766,678,0.589059032,2,0
ORD-PHX,8.995162807,1008.153846,53.51467961,140.0202296,1440,0.339877078,3,0
ORD-PHX,9.272616852,833.3351648,52.18384091,142.5085609,1440,0.312733519,3,0
ORD-PHX,10.14114311,734.3097826,46.55198602,159.0216406,1440,0.317844137,3,0
ORD-PHX,9.758273583,746.5054348,50.95818678,153.5063799,1440,0.33362399,3,0
ORD-PHX,9.792397285,750.3333333,56.94656396,148.5157814,1440,0.307789775,3,0
ORD-PHX,8.616147043,814.9010989,51.57715085,134.0725174,1440,0.337859017,3,0
ORD-PHX,8.230130031,742.5434783,50.38520103,128.0277449,1440,0.358572617,3,0
ORD-PHX,7.396696884,682.6521739,55.23760492,119.0165802,1440,0.335949076,3,0
ORD-PHX,8.089298427,737.7,57.31916272,127.0282053,1440,0.315382204,3,0
ORD-PHX,7.645706381,753.3901099,58.66994094,116.0654479,1440,0.343122756,3,0
ORD-PHX,6.771226247,744.5869565,57.83416195,95.50565796,1440,0.332372635,3,0
ORD-PHX,7.147039977,745.7663043,60.22994487,107.9449171,1440,0.32375737,3,0
ORD-PHX,7.325914118,732.4333333,65.7383837,108.4931633,1440,0.321120627,3,0
ORD-PHX,6.949897113,628.2142857,60.71191265,104.1046912,1440,0.319461636,3,0
ORD-PHX,7.430090697,490.1086957,53.2820793,115.006694,1440,0.285226302,3,0
ORD-PHX,7.708333333,644.3967391,49.18314967,125.487898,1440,0.305527998,3,0
ORD-PHX,7.946610966,731.3626374,62.99806695,120.522934,1440,0.302736978,3,0
ORD-PHX,7.087342699,762.2802198,57.75241268,105.0866023,1440,0.324426901,3,0
ORD-PHX,7.25669061,551.3097826,57.22444691,102,1440,0.253047693,3,0
ORD-PHX,6.736291958,740.9184783,58.521649,101.0026042,1440,0.307716095,3,0
ORD-PHX,7.742470802,630.15,68.94108858,111.4747386,1440,0.276320309,3,0
ORD-PHX,7.779278133,691.467033,62.61279032,112.0432102,1440,0.295295572,3,0
ORD-PHX,8.403278402,534.3913043,57.6953066,124,1440,0.257822947,3,0
ORD-PHX,8.403224354,698.4782609,61.90201838,127,1440,0.306396857,3,0
ORD-PHX,8.749593386,843.2333333,63.1873758,132.4912171,1440,0.333718834,3,0
ORD-PHX,9.448065372,670.3956044,61.15733381,140.5608316,1440,0.279225386,3,0
ORD-PHX,8.298739335,716.6956522,56.37217406,123.5018464,1440,0.291100457,4,0
ORD-PHX,8.542040489,880.9456522,56.05547965,134,1440,0.345686226,4,0
ORD-PHX,9.166666667,945.7555556,63.34335885,139,1440,0.38171732,3,0
ORD-PHX,9.345660577,777.4395604,58.24816736,143.6085172,1440,0.510591156,2,0
ORD-PHX,8.71572308,774.2608696,61.83968192,124.5064124,1440,0.503944138,2,0
ORD-PHX,8.99342234,877.5271739,63.79134379,133.4841549,1440,0.534955223,2,0
ORD-PHX,10.10172035,823.9835165,70.32384142,148.9765153,1440,0.589751657,2,0
ORD-PHX,9.791666667,683.2527473,58.74314632,146.9985399,1440,0.52653597,2,0
ORD-PHX,9.757846308,681.3043478,56.68455944,146.4870132,1440,0.548304699,2,0
ORD-PHX,10.14201231,689.1956522,65.48472154,153.533733,1440,0.560455393,2,0
ORD-PHX,9.545353009,687.9777778,68.9800437,147.4843611,1440,0.548068157,2,0
ORD-PHX,8.888888889,663.0549451,65.99201195,133.5092223,1440,0.536519002,2,0
ORD-PHX,8.819444444,612.6086957,61.57405653,134.5117366,1440,0.528958507,2,0
ORD-PHX,9.550666634,693.3695652,63.6519878,147.5098665,1440,0.550146182,2,0
ORD-PHX,10.37977298,711.5555556,66.42080029,155.489577,1440,0.521044367,2,0
ORD-PHX,10.41915779,700.1978022,56.615454,162,1440,0.530638418,2,0
ORD-PHX,10,612.9076087,56.35610487,156.1286908,1440,0.526059232,2,0
ORD-PHX,10.34988313,694.673913,60.31571917,165.5574756,1440,0.570512935,2,0
ORD-PHX,11.35519995,690.7777778,66.40394171,178.0297586,1440,0.5416968,2,0
ORD-PHX,10.80379645,638.0054945,56.59377196,170.5533349,1440,0.559613485,2,0
ORD-PHX,10.00399048,619.3152174,54.89952234,156.0861944,1440,0.606699818,2,0
ORD-PHX,10.4878929,712.826087,55.17622499,167.0256577,1440,0.630098291,2,0
ORD-PHX,11.28555341,666.2197802,60.29429708,182.0239382,1440,0.337898958,3,0
ORD-PHX,11.00840455,529.8021978,58.49225821,176,1440,0.283952435,3,0
ORD-PHX,10.66267714,430.3532609,56.21644097,162.5992853,1440,0.257950081,3,0
ORD-PHX,10.76130288,632.6847826,57.77675366,169.5186193,1440,0.334556636,3,0
ORD-PHX,11.08004644,693.9333333,58.95172216,176.5175562,1440,0.332307299,3,0
ORD-PHX,11.4268992,485.1758242,53.74732212,179.4905303,1440,0.265457355,3,0
ORD-PHX,11.70020477,449.8152174,48.47838393,189.3806413,1440,0.254573752,3,0
ORD-PHX,10.69730773,608.1521739,58.93150085,161.0824627,1440,0.289354396,4,1
ORD-PHX,11.0780578,674.2222222,65.72118451,161.032043,1440,0.300692266,4,1
ORD-PHX,11.45883616,639.7802198,52.70037861,174.4981898,1440,0.305024362,4,1
ORD-PHX,10.73175514,472.8804348,42.59450362,172.6366715,1440,0.256602327,3,0
ORD-PHX,11.81080502,610.8695652,56.68676428,183.707879,1440,0.272452484,5,2
ORD-PHX,12.60559463,603.2777778,62.392667,190.5616879,1440,0.243317671,5,2
ORD-PHX,11.66506461,554.3626374,44.81538785,191.4192562,1440,0.256601067,5,2
ORD-PHX,10.73049763,1478.380435,48.8913493,159.5447202,1440,0.740389326,3,1
ORD-PHX,10.94110974,1485.048913,53.13776298,163.0207921,1440,0.638533692,4,2
ORD-PHX,11.59722222,1542.697802,53.76876715,179.4925849,1440,0.595886515,4,2
ORD-PHX,10.55897018,1581.516484,53.11338439,155.0737559,1440,0.674947298,4,2
ORD-PHX,10.28096211,1506.777174,52.21858486,148.0687817,1440,0.720880407,3,1
ORD-PHX,10.52313982,1574.934783,57.52733683,151.5332135,1440,0.640793573,4,2
ORD-PHX,10.97329513,1632.516667,62.62148755,158.5038625,1440,0.608539975,4,2
ORD-PHX,11.28811174,1588.32967,51.16110949,164.5488091,1440,0.609578194,4,2
ORD-PHX,9.896227351,1563.75,50.11272386,138.5170216,1440,0.639101753,3,1
ORD-PHX,10.83307081,1522.103261,56.96009136,156.4933843,1440,0.610841145,4,2
ORD-PHX,11.38914964,1500.538889,62.3781314,168.0025032,1440,0.60417897,4,2
ORD-PHX,11.77167007,1593.131868,55.79162855,174.4879509,1440,0.631384342,4,2
ORD-PHX,11.35878164,1608.711957,50.40035726,169.1087455,1440,0.652129755,3,1
ORD-PHX,12.12191504,1610.293478,55.21008736,185.0666919,1440,0.613273723,4,2
ORD-PHX,11.8407031,1630.255556,58.48174202,186,1440,0.569642098,4,2
ORD-PHX,12.64334427,1440.791209,54.06264671,197.0481181,1440,0.595166924,4,2
ORD-PHX,12.1162078,1423.543478,52.1719777,189.4685546,1440,0.631543415,3,1
ORD-PHX,11.9492904,1614.304348,56.80327557,186.5959498,1440,0.590037584,4,2
ORD-PHX,10.69444444,1511.763736,57.1558333,166.5034913,1440,0.568554195,4,2
ORD-PHX,7.842798887,573.9505495,66.3927735,120.925688,1440,0.74295692,3,1
ORD-PHX,7.672497674,774.2336957,54.66548517,126.032067,1440,0.667949812,3,1
ORD-PHX,8.055555556,812.5706522,66.30292235,122,1440,0.552421947,4,2
ORD-PHX,7.465506089,817.6166667,76.31637921,107.4967123,1440,0.495056865,5,3
ORD-PHX,9.207151964,1218.626374,63.01194175,134.1207102,1440,0.498674563,5,3
ORD-PHX,9.305804962,1509.152174,55.54726327,133.5008979,1440,0.548059084,5,3
ORD-PHX,10.93922503,1455.347826,57.54562645,165.5082802,1440,0.505613438,5,3
ORD-PHX,12.53034141,1391.777778,65.53561896,195.4369163,1440,0.490961541,5,3
ORD-PHX,17.12853082,1108.697802,55.34553086,277.6044303,1440,0.50057057,5,3
ORD-PHX,15.24306972,1190.467391,48.69868742,249,1440,0.55324426,3,1
ORD-PHX,16.18107532,1116.125,55.52797433,260.5037423,1440,0.444789774,4,2
ORD-PHX,15.86685656,1233.077778,62.55876157,248.9769794,1440,0.451976688,4,2
ORD-PHX,15.3620571,1298.494505,54.37833542,237.1708978,1440,0.484215056,4,2
ORD-PHX,13.60944133,1413.26087,48.06278304,214.008015,1440,0.536058842,4,2
ORD-PHX,13.54164383,1353.717391,55.69291801,211.4998356,1440,0.441850606,5,3
ORD-PHX,13.71814582,1364.549451,58.31878322,218.0707997,1440,0.442954145,5,3
PHL-PHX,9.348792946,1205.054348,22.42404564,240.5188196,2075,0.885520877,2,1
PHL-PHX,9.469485886,1107.63587,33.68951682,225.5408393,2075,0.879299856,2,1
PHL-PHX,9.881115951,1119.862637,36.3599345,245.033156,2075,0.889714902,2,1
PHL-PHX,9.813308556,1151.467033,29.13715398,264.2018441,2075,0.865768263,2,1
PHL-PHX,9.831157163,1070.98913,25.19742101,267.5017444,2075,0.846010192,2,1
PHL-PHX,10.09504771,1053.016304,40.46798472,233.9629866,2075,0.867005853,2,1
PHL-PHX,10.19560407,1070.905556,40.09619688,243.6058121,2075,0.874557647,2,1
PHL-PHX,10.58108125,1123.796703,38.534793,251.5574359,2075,0.851697932,2,1
PHL-PHX,9.830707676,1133.440217,27.91527781,264.0128157,2075,0.839767904,2,1
PHL-PHX,10.33675134,992.4565217,46.04723422,238.9900722,2075,0.855770447,2,1
PHL-PHX,9.900820555,1021.188889,47.87179965,220.9337446,2075,0.861229806,2,1
PHL-PHX,10.17108519,1083.076923,42.93826888,222.5416814,2075,0.859360014,2,1
PHL-PHX,9.782910748,1144.201087,36.15744272,221.4965485,2075,0.875757588,2,1
PHL-PHX,10.33720378,1104.61413,44.87322958,238.4929499,2075,0.872361977,2,1
PHL-PHX,9.73527157,1100.016667,43.72394154,230.5077457,2075,0.871365515,2,1
PHL-PHX,10.24306233,1126.972527,40.16949631,242.5725722,2075,0.875594981,2,1
PHL-PHX,9.660995517,1212.869565,32.68715294,241.9901877,2075,0.883655183,2,1
PHL-PHX,10.40884481,1286.695652,42.3122114,255.0164701,2075,0.88644269,2,1
PHL-PHX,9.78313253,1225.923077,39.40318301,255.5946873,2075,0.968377285,2,1
PHL-PHX,8.491817944,417.2417582,37.28857709,247.372195,2075,0.926807835,2,1
PHL-PHX,6.818284204,760.326087,38.18927111,197.5618083,2075,1,1,0
PHL-PHX,7.869249987,601.7771739,53.85739213,192.23959,2075,1,1,0
PHL-PHX,7.56626506,549.6555556,55.64770743,185,2075,1,1,0
PHL-PHX,8.33886881,751.2417582,46.7950658,208.0315278,2075,1,1,0
PHL-PHX,9.301204819,924.4456522,45.54537125,227.5091766,2075,1,1,0
PHL-PHX,10.57860076,917.9347826,54.47156166,247.4980114,2075,1,1,0
PHL-PHX,10.52882345,1003.244444,52.15976817,248.9538629,2075,1,1,0
PHL-PHX,13.69301611,1101.395604,48.11819288,310.6393761,2075,1,1,0
PHL-PHX,12.57729157,1118.505435,33.43148541,324.4257999,2075,1,1,0
PHL-PHX,12.8174949,1260.983696,43.35962069,328.4537741,2075,0.917372756,2,1
PHL-PHX,12.50283038,1283.344444,47.28249818,316.9734922,2075,0.865292699,3,2
PHL-PHX,13.26301814,1203.78022,40.59823683,335.6631351,2075,0.968781506,2,1
PHL-PHX,11.32152249,1337.641304,36.44509957,286.4607959,2075,1,1,0
PHL-PHX,11.83116018,1331.543478,43.18343695,300.9977159,2075,1,1,0
PHL-PHX,11.78359951,1353.461538,41.77639772,320.0070472,2075,1,1,0
